Id,SalePrice
1816,101517.8794962158
1817,108956.62233136917
1818,138690.16910411872
1819,125695.12426171002
1820,69593.45917364635
1821,114080.66395249138
1822,151976.64672865003
1823,40937.3350079629
1824,128799.03566387779
1825,137856.79739526325
1826,106579.75414838268
1827,103942.28462178647
1828,135635.1047508361
1829,114438.99775943381
1830,139024.07215714687
1831,157208.66456467326
1832,96712.97405292149
1833,138858.03438610517
1834,125109.60956463082
1835,140446.467569397
1836,125058.0692118095
1837,95082.76929502308
1838,126260.3806664813
1839,91605.95366108006
1840,163319.40158010827
1841,141167.67248312634
1842,85543.07159321617
1843,132007.80305593592
1844,142103.13467409348
1845,140596.7027328986
1846,161943.2291783234
1847,158192.13797889138
1848,56518.509740367364
1849,115462.39636765637
1850,126383.51273175507
1851,165511.0859972935
1852,133872.76944944888
1853,141394.24300415604
1854,175055.68964395943
1855,147313.0014357855
1856,233486.96405409026
1857,165762.63338435462
1858,136578.23876082525
1859,125197.30525285736
1860,148365.50081436956
1861,124787.08169949333
1862,310538.3732287212
1863,306185.7229865341
1864,306188.49186786317
1865,363855.7916300279
1866,364787.49940582935
1867,253034.38282104026
1868,312189.9996991154
1869,208262.71475667437
1870,254563.54634063275
1871,268282.52611220785
1872,174755.09267680885
1873,240922.31345108294
1874,144638.66315386133
1875,211893.22491086647
1876,199386.70019765885
1877,221176.61888190228
1878,214726.2764962718
1879,130155.00374348018
1880,140680.3608388551
1881,250485.7933428497
1882,271670.9957112267
1883,198810.1108765741
1884,213025.58319900886
1885,266893.0297290566
1886,309971.4425341261
1887,212725.18611383846
1888,293833.3449767151
1889,169739.73023346555
1890,127096.47198189527
1891,141751.91942942023
1892,109324.00221609183
1893,133024.41366805564
1894,130489.20791836496
1895,146724.94051534322
1896,132787.03637967943
1897,118462.23389283445
1898,119034.79633966128
1899,152003.58254347462
1900,151435.15035364195
1901,168901.69896872286
1902,136831.22101350452
1903,214686.75722212996
1904,133075.78667792154
1905,193385.1126702965
1906,156589.88617822513
1907,198589.06785247935
1908,113916.89022361615
1909,140024.54457630467
1910,125339.6677298987
1911,210987.47574774854
1912,295009.77990615775
1913,141016.0778627616
1914,51000.651054363254
1915,341138.94656348386
1916,63357.09880910993
1917,272781.15711207886
1918,137529.51882868176
1919,172553.61773162262
1920,146938.3239038429
1921,432050.8368085833
1922,348472.78990805976
1923,215429.08101277295
1924,219120.429858245
1925,221458.0064749591
1926,406272.4773676366
1927,136431.28437505694
1928,162100.4401325155
1929,122830.30551247063
1930,135156.7842673316
1931,142976.53922108802
1932,140440.87305579445
1933,179048.67384786785
1934,185270.4203014529
1935,177016.61621789853
1936,189168.92702069166
1937,185935.21502158765
1938,170485.30694306697
1939,265519.103424237
1940,196818.98904442065
1941,178552.34793810098
1942,191882.8927672128
1943,203299.611667601
1944,357455.09996201174
1945,392789.4700077305
1946,149295.70295736074
1947,304157.48226761475
1948,183183.19038832348
1949,253038.1927903694
1950,189158.56849600206
1951,272031.5583798168
1952,227241.30910005022
1953,171950.40589206095
1954,196393.00918054115
1955,135567.48776941342
1956,307467.8076285283
1957,158800.44292764805
1958,338832.5996931979
1959,141550.48175100962
1960,115289.54615691303
1961,120268.51240454451
1962,95974.35495537006
1963,102148.07436602427
1964,111472.03375315307
1965,153578.20485174892
1966,152651.10979365857
1967,307984.7198509676
1968,407768.9506039202
1969,389103.56327924156
1970,437907.9569202156
1971,461074.86541609315
1972,400259.7473040917
1973,281555.01300274825
1974,350709.6859190066
1975,415570.06409528665
1976,293466.5992797131
1977,377504.58224643633
1978,370593.8364984656
1979,356118.0208356895
1980,195622.34593640867
1981,375008.4265778616
1982,236030.17701648248
1983,217335.7455300083
1984,176490.52931236176
1985,233121.71706783067
1986,224014.052846045
1987,181381.90300642484
1988,182140.45713612868
1989,201063.44202824036
1990,227784.47139731658
1991,239552.6623641674
1992,220510.07311393297
1993,175895.96869016584
1994,246874.48151555937
1995,191508.6899359653
1996,267734.9296899985
1997,363220.9860128081
1998,349549.2653719452
1999,264775.0777954204
2000,327319.5801601142
2001,282423.2763615425
2002,255982.69872092397
2003,271348.169973291
2004,289934.95664491254
2005,240867.1678311394
2006,230673.74824397147
2007,260955.8890761736
2008,216370.5818428067
2009,198054.339696582
2010,204284.15353404856
2011,143556.54068128785
2012,184605.43251211572
2013,185838.29052383627
2014,193111.79552363863
2015,207930.2361047679
2016,198716.0449186856
2017,206860.8150540346
2018,127423.81053421098
2019,135468.3669296693
2020,112473.76923927141
2021,114297.62083536513
2022,180114.03889843565
2023,141709.41438010876
2024,241277.7361901993
2025,355527.2078956059
2026,185510.32575225746
2027,156945.94534356226
2028,154330.9425791556
2029,171418.83953507483
2030,295700.6765082381
2031,245496.5683752199
2032,265938.37227007706
2033,278371.99968965177
2034,172528.72035568056
2035,213287.49464468664
2036,198742.53700555424
2037,204172.1181919047
2038,292366.496899393
2039,227793.08800527712
2040,324719.09672550857
2041,306346.3497437495
2042,209344.27135109052
2043,177176.9162310216
2044,174328.25114617177
2045,220272.9879589162
2046,142003.08653655834
2047,146496.31695004567
2048,138274.79578284675
2049,141744.92634612543
2050,189192.62322353924
2051,115629.88188757333
2052,131099.37136140803
2053,149591.02895109475
2054,86474.90685831862
2055,161087.88943955253
2056,145162.2264368883
2057,124399.54404094277
2058,224448.33098987155
2059,142148.0903977562
2060,169114.97004117587
2061,182086.44916829607
2062,136173.1454535226
2063,114513.74508990436
2064,141068.99571716227
2065,108416.48242780668
2066,176912.73003432574
2067,133432.02948562487
2068,149080.3301464494
2069,76567.68783033815
2070,111263.6033230891
2071,94328.1869219601
2072,133639.82735606335
2073,145604.0451382485
2074,190269.55153305308
2075,145997.73699725897
2076,121900.63882837455
2077,152245.5903423767
2078,130782.41358674622
2079,137689.65998290083
2080,120390.52193721462
2081,125873.63903476798
2082,133772.43550684967
2083,146635.04555085572
2084,111589.40002079523
2085,125251.73147984517
2086,112596.64169127015
2087,123401.53595894086
2088,94684.78165203903
2089,85357.09947913238
2090,133136.31327233772
2091,118395.41607809413
2092,121912.2252250272
2093,120388.52977486415
2094,123422.43461778271
2095,150488.2701871099
2096,82788.23169287197
2097,96079.12834647609
2098,146951.89884697687
2099,54618.869454157844
2100,90350.33979933968
2101,117876.47431005057
2102,136300.2753847072
2103,105024.7089687847
2104,134551.4331840961
2105,123266.93113087003
2106,66252.59712768257
2107,224100.88081085274
2108,117946.1259387417
2109,111635.2352649997
2110,132863.75137841696
2111,152410.20210723436
2112,139116.82207262004
2113,121029.26789545408
2114,118640.44527587127
2115,159764.06695161562
2116,123718.72037428254
2117,143836.4526835768
2118,126056.14056078164
2119,109504.44660633839
2120,125060.47467847704
2121,108164.59239149105
2122,106290.9618773511
2123,86438.48395632273
2124,168281.78196506714
2125,132908.43122398082
2126,154203.07865874167
2127,147472.42680374355
2128,129854.7829354606
2129,105617.6543245105
2130,136276.53384017127
2131,151970.95035322005
2132,120720.0731508244
2133,123081.19281803875
2134,122608.79264522012
2135,103095.48283692428
2136,75233.19850263056
2137,109697.47297606329
2138,137459.08737076874
2139,154458.00180414604
2140,141198.35752934328
2141,149130.9981277365
2142,133368.76696906603
2143,141908.98919143958
2144,115566.73827433819
2145,138536.6829322024
2146,163117.10436176904
2147,149921.07577832433
2148,131700.32095742153
2149,141191.79466681095
2150,225074.6928167406
2151,123478.3452284273
2152,169318.12373893204
2153,162249.72905071717
2154,102987.58793082472
2155,141353.61585842335
2156,264723.0497113634
2157,239826.98194060335
2158,244100.6863229572
2159,228161.1675737546
2160,179390.825211847
2161,260106.46270414154
2162,383694.55120150786
2163,381059.6049965468
2164,269446.0848416775
2165,193144.5407142995
2166,152614.1072575397
2167,222586.36690913182
2168,206064.07174840572
2169,203558.5092212384
2170,226676.19946350047
2171,153484.41445935442
2172,136388.8327390978
2173,167746.4020954685
2174,244012.69073089582
2175,332263.0660582332
2176,325187.62191988935
2177,258931.24272419923
2178,223235.46954433408
2179,144647.118888038
2180,194870.7611721919
2181,197378.82844577532
2182,235898.9254679062
2183,193943.01058329814
2184,129692.89885219325
2185,131658.98587754887
2186,148723.75795155068
2187,159721.48282036805
2188,166565.15958661895
2189,217471.51151339506
2190,84338.01664833794
2191,86896.76422769557
2192,90520.96625149844
2193,102801.72308523806
2194,107516.42982074812
2195,110724.10170837688
2196,107441.02032142929
2197,120122.92993041777
2198,160568.36148430154
2199,173515.10567025896
2200,141565.79805240897
2201,136128.29668756525
2202,209781.3920012683
2203,144982.5150461339
2204,174355.50954782096
2205,108743.67472960184
2206,128127.49349088313
2207,210801.58922872719
2208,244865.57858379438
2209,199013.13845073484
2210,119823.01412224509
2211,116925.87628296908
2212,114895.79024060686
2213,105378.20151832922
2214,142985.91690552255
2215,107832.86187696048
2216,149661.76349243557
2217,70910.26904059306
2218,63782.31464907262
2219,58437.545329580345
2220,72832.08943281355
2221,340671.6780954913
2222,267913.68519065663
2223,301751.7268696007
2224,219152.45956375782
2225,131912.52541351775
2226,175232.56928149032
2227,216576.1180112422
2228,289679.95009089814
2229,257513.67754554268
2230,160369.98203109056
2231,226970.92850640463
2232,180648.73270947012
2233,179371.8485232376
2234,259656.63197304893
2235,228046.59574055576
2236,277055.82048198883
2237,353669.55551654677
2238,211686.27388169666
2239,105873.08911614209
2240,165262.92717299718
2241,154314.76471539398
2242,133253.05772765455
2243,130213.9006047407
2244,100998.61667893185
2245,102658.98597975094
2246,147365.8841472749
2247,110861.75707508899
2248,125594.4643504181
2249,127571.40062810294
2250,137520.8305488297
2251,115420.45014567497
2252,178978.07888981883
2253,160942.1286651189
2254,181271.34560696874
2255,192459.50910573502
2256,190115.65491980358
2257,210466.23404724107
2258,179476.42234017025
2259,181508.40953438208
2260,156537.09455481955
2261,195061.21133295054
2262,210517.25421694733
2263,383453.10934931267
2264,446865.307504327
2265,162754.24107685205
2266,291178.1796342917
2267,345291.8508645889
2268,426826.8772295784
2269,157316.53536872796
2270,189720.03367440298
2271,239953.2116118969
2272,212598.63754347255
2273,171184.82405650866
2274,178028.87336237286
2275,170160.26376022492
2276,193002.75067113724
2277,187248.4910888288
2278,146206.81081534424
2279,126814.8938452079
2280,121494.70807058613
2281,177298.9561525513
2282,191284.61227229028
2283,100094.4584931397
2284,109396.68929711916
2285,148220.19155243022
2286,129087.48546901283
2287,381084.9193226474
2288,280037.9316314715
2289,371785.8588992305
2290,458145.81445768423
2291,336127.30997391563
2292,429827.8236729308
2293,489899.92858697864
2294,438836.518003458
2295,463497.55834400165
2296,282526.6300738376
2297,337342.1775101503
2298,351803.5211709494
2299,383271.37694686785
2300,354899.05844296754
2301,312034.38072807627
2302,249426.5204943181
2303,248639.6276758275
2304,259773.09100539007
2305,186853.61256007277
2306,184975.70558406
2307,192409.1411617725
2308,232747.9291594206
2309,293412.4731786242
2310,225299.00153157982
2311,204953.18769158493
2312,174047.89045569475
2313,181635.80697497816
2314,180358.40993990886
2315,181101.2104366504
2316,195139.14092502938
2317,189299.38929242518
2318,180611.80547213682
2319,183538.00271998864
2320,193357.97832044805
2321,266431.98119248444
2322,178303.17472828337
2323,188499.06845783463
2324,177358.39246081535
2325,218432.59163208632
2326,171770.34341657115
2327,222777.39708286378
2328,232872.19236111498
2329,192183.76127983458
2330,181585.60564347034
2331,369738.1046465715
2332,422984.09720205
2333,337718.0208681475
2334,271362.2251342483
2335,282723.9650635414
2336,328835.66373931686
2337,205134.4701587208
2338,288062.3860481972
2339,237245.33949054548
2340,419881.7740627662
2341,217616.96490550475
2342,248786.35263439376
2343,229882.14579763933
2344,236228.90614868514
2345,254991.46948395413
2346,220647.74310469933
2347,201532.37141851915
2348,239152.1332717871
2349,167681.99069368493
2350,321071.5216738669
2351,268199.02106233547
2352,240475.4188246093
2353,247152.31837234323
2354,136410.22188101313
2355,153673.1477078936
2356,156998.6310010471
2357,206116.69132706872
2358,195993.9792297069
2359,129867.68228397367
2360,119449.99282799997
2361,145492.3408506975
2362,280657.08961586957
2363,143737.0039628569
2364,163018.2043363589
2365,230524.32652194847
2366,205871.02057603243
2367,234527.85642614524
2368,219793.7756826017
2369,228235.30434641655
2370,173030.5178354958
2371,170650.64564434523
2372,186598.3050692565
2373,275777.9466010002
2374,315056.35711190343
2375,256866.0710438983
2376,280288.6560323823
2377,337514.168241756
2378,150345.63648871618
2379,204580.35036661176
2380,149060.12590028733
2381,163450.81325151573
2382,207676.7070522136
2383,215792.30903738903
2384,251299.2844525079
2385,167089.50260270186
2386,142727.95910182386
2387,139611.13098349163
2388,100553.72391004287
2389,131497.8982847211
2390,150658.935072929
2391,143802.4782865927
2392,115720.61765475955
2393,174612.7840283435
2394,148320.86560437124
2395,211121.42353405157
2396,149882.88136762852
2397,220120.4335899656
2398,128848.55508203732
2399,57392.97478430753
2400,55533.757166416646
2401,118762.71964136182
2402,140934.0682047642
2403,136399.77736148023
2404,156465.78759029348
2405,166452.78602747855
2406,144135.92139490292
2407,130387.55104568003
2408,146554.37857927696
2409,132949.522031638
2410,172786.39438625987
2411,121520.03655224439
2412,162028.5525212196
2413,137660.12661101762
2414,137770.51010134057
2415,134942.1168824414
2416,131769.67426735567
2417,136782.1778161093
2418,128107.26681067789
2419,126939.47169687258
2420,127762.78687159666
2421,157348.42409972742
2422,117725.61273810742
2423,120854.40981948814
2424,153254.5670790212
2425,178198.74310674664
2426,128625.09800206134
2427,136471.28132613222
2428,179918.9048316517
2429,118778.05814141806
2430,133179.71035907362
2431,116016.0486173172
2432,143417.51188361968
2433,148146.0468664159
2434,141574.58932763097
2435,150333.9783007498
2436,113195.16052015046
2437,115076.67897796616
2438,129754.98333032127
2439,113151.07123848006
2440,124141.58224159831
2441,92779.16624324278
2442,104804.51026550212
2443,122936.03176917399
2444,132506.45263193914
2445,83967.55111093822
2446,124581.95685332951
2447,192775.36418115158
2448,137610.2075410603
2449,111285.5502927374
2450,149198.25572499027
2451,132644.1239410661
2452,212784.6749112227
2453,100406.34240754417
2454,129555.13455027639
2455,106819.61032249492
2456,130728.65994492083
2457,126313.32444707393
2458,123746.21357253763
2459,111262.40536519911
2460,138262.06962650435
2461,120476.47122707294
2462,138202.44455353232
2463,126143.05213544794
2464,161214.2495308665
2465,136335.77352973176
2466,112463.35931657266
2467,143154.32799161284
2468,86849.05159843244
2469,79844.8793756805
2470,191664.14998851332
2471,205265.32041640734
2472,161218.76806325885
2473,120652.70499275139
2474,90045.62208026164
2475,220547.82325102895
2476,105256.94587568684
2477,131441.66973173583
2478,157555.87769539168
2479,108341.791831517
2480,147771.56124467243
2481,127956.78995473676
2482,133102.33195163595
2483,116522.55217568758
2484,124112.40398564888
2485,123705.7475410485
2486,151326.6719416968
2487,182647.61949029058
2488,163003.73071401098
2489,159226.88608630095
2490,150890.08021895442
2491,90578.77796338101
2492,185199.61375482276
2493,153033.48041500166
2494,160317.84875500534
2495,86090.29444010413
2496,253289.3665076898
2497,154041.78693497396
2498,115339.48373134204
2499,90332.37117815786
2500,132962.31478267687
2501,139083.09533119993
2502,140738.63113996835
2503,97080.19829825693
2504,181972.81269750075
2505,232322.92407436995
2506,271118.4450524447
2507,311946.7819528328
2508,271973.13496020884
2509,226038.22482485426
2510,238581.79466458855
2511,187924.33273886133
2512,211813.73690100588
2513,222383.99360235126
2514,260127.76724674777
2515,150662.1803332933
2516,174069.61075331012
2517,139347.0012903996
2518,151004.47082781955
2519,228530.38535307362
2520,217861.45560826588
2521,198821.90704414967
2522,232558.68601952892
2523,132218.990088561
2524,142050.06518603393
2525,150405.94704389415
2526,137214.28111189438
2527,119104.63969474778
2528,131716.16994210152
2529,135284.67437802075
2530,112865.32076840216
2531,254247.8686643033
2532,234036.18684947473
2533,203515.2265778607
2534,247349.14872393612
2535,324188.68594377
2536,246117.0386695582
2537,237108.90762774396
2538,185982.17616890624
2539,198265.7040359057
2540,176655.80271602698
2541,188921.66481167718
2542,171316.58167359643
2543,128585.11507051063
2544,124064.91422480758
2545,137632.53882170428
2546,140882.11220291306
2547,142309.39728065993
2548,157189.63529031674
2549,165740.9543234825
2550,250081.1054074068
2551,143107.1951644622
2552,126734.5450760848
2553,81264.51123370556
2554,105713.55090529297
2555,118473.69169105546
2556,105923.83141459238
2557,116479.21818124749
2558,140966.45908837998
2559,129116.91514893093
2560,142055.65112167993
2561,141606.18081078198
2562,127523.08122294833
2563,148701.11457554705
2564,194697.4966686848
2565,143440.26880158274
2566,143948.7684752321
2567,125644.61330218714
2568,192507.29660197973
2569,200149.2304816435
2570,119273.76421108608
2571,161642.6417416616
2572,165632.3190884508
2573,220860.19416399638
2574,272811.6749002566
2575,133325.43747106014
2576,124867.78595620659
2577,152350.14975822557
2578,90980.66505645086
2579,72402.4293027028
2580,109187.06777650087
2581,107883.35085631607
2582,113756.73592640943
2583,276386.67339078535
2584,170774.6893594219
2585,190166.37159716437
2586,221785.03509619113
2587,202653.3105081004
2588,147168.49685464008
2589,153891.99512816538
2590,231017.3799667319
2591,213298.86675741398
2592,223429.82313757404
2593,268607.12006894144
2594,183108.9064145548
2595,210465.49922177236
2596,335825.61314400804
2597,194103.18756542483
2598,289142.3051103246
2599,363623.77547159506
2600,145796.6679558415
2601,148287.85041213623
2602,85315.3397266793
2603,96382.37007612619
2604,85455.47298658233
2605,78856.07363657693
2606,151308.41486272844
2607,191578.72191671343
2608,202479.65356209056
2609,166600.26839273956
2610,112882.97564222166
2611,126376.53656923372
2612,155095.9609325933
2613,133763.79013878855
2614,128433.47576613737
2615,165064.5287246435
2616,143549.35133158328
2617,179317.84405141082
2618,194957.61848031083
2619,213377.30226691553
2620,190056.82651654922
2621,182536.05117840404
2622,183387.91402045375
2623,257080.5172470395
2624,301531.6101449046
2625,309993.5911964402
2626,175135.67700573962
2627,178147.34430370244
2628,479435.390032731
2629,540393.4140252342
2630,391921.96578887315
2631,481963.4194787131
2632,472202.2872003945
2633,310199.9553066345
2634,404909.66781353275
2635,156008.03058574573
2636,190495.72554526626
2637,184991.47771466404
2638,264914.58280430577
2639,190543.19445619217
2640,155100.69525924386
2641,108548.57184758273
2642,200756.8531206639
2643,104770.55346599335
2644,130614.22766498062
2645,104486.98132245553
2646,94833.29224146264
2647,100607.90624306272
2648,143298.97824858804
2649,151255.48294997867
2650,143524.6210783124
2651,149879.50504928667
2652,455167.5917065761
2653,237569.8965128404
2654,250751.7703397774
2655,398098.0608529099
2656,369638.86268983054
2657,343928.21000162594
2658,300728.38642382337
2659,327291.9376337951
2660,372937.08339203626
2661,373060.26006630226
2662,365939.88901096676
2663,302067.8438202747
2664,280840.7172602001
2665,360154.6007920629
2666,296471.4604278552
2667,174286.0743242173
2668,187508.0271763051
2669,176514.17411422599
2670,305786.22626965994
2671,189197.24130319612
2672,199346.6522200439
2673,223535.16913262187
2674,218367.28167673806
2675,174231.91345293692
2676,197781.68430584497
2677,199180.92820795058
2678,265644.7140920631
2679,299711.4602594695
2680,299653.73573033995
2681,440373.34420679964
2682,341086.0731108286
2683,585380.2327716243
2684,337626.4211412313
2685,353461.765019217
2686,269326.71460656606
2687,346205.068649378
2688,230811.16058594582
2689,216971.77526239603
2690,484270.71799220814
2691,192200.92269103296
2692,135380.8399585597
2693,200419.85069501007
2694,137401.90748110288
2695,201395.95500020465
2696,194555.4018591944
2697,188896.10775297257
2698,199786.88658860975
2699,180761.24954553525
2700,162979.10872533865
2701,163880.05763738908
2702,121245.65786465963
2703,141619.26991833403
2704,141411.6169708321
2705,123810.36406526639
2706,120260.62797622815
2707,132150.71081362577
2708,134296.95914727484
2709,102596.62870345857
2710,127995.41939785272
2711,285696.328586297
2712,383022.8174021301
2713,177845.16675174344
2714,154795.10892102608
2715,170343.895797274
2716,155615.29436174716
2717,190916.52865471464
2718,240045.63679752822
2719,159288.26643034592
2720,179689.48018932279
2721,142284.4738844976
2722,164375.37938730378
2723,151754.6007655308
2724,130837.24896435799
2725,137426.92201016544
2726,143053.99095284124
2727,182410.38042579085
2728,176842.87628001245
2729,157244.02804575997
2730,146445.48509324843
2731,130213.84940327749
2732,124309.00065837729
2733,162840.64081535584
2734,155058.46102382249
